,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tmdb_id,poster_url
7700,9577,False,/cEUTT5vR50T6ZkSYcTs9Pdx3h4K.jpg,[18],39340,it,Interno di un convento,"A zealous, handsome priest, who is the confessor for a convent full of women, encourages the equally zealous abbess of the institution to enforce strict rules on these unfortunate women. At the same time, a particularly disturbed nun manages to poison herself and many of the other novitiates in yet another scandal which is covered up by church authorities.",1.7081,/ybNZljxIg4lp9BnujCjyNkMiqBg.jpg,1978-01-25,Behind Convent Walls,False,5.038,53,39340,https://image.tmdb.org/t/p/w500/ybNZljxIg4lp9BnujCjyNkMiqBg.jpg
7701,9580,False,/teFULIdnxbEIKsy7jzWu35KybJe.jpg,"[28, 9648, 53]",368012,ta,கதகளி,"Returning from the states to marry his girlfriend, a common man is blamed for the murder of a local don due to their enmity in the past. He is caught in a web of conspiracies as he struggles to prove his innocence and the don's in-laws order their henchmen to take him down.",1.5636,/fFPLFLH7rgn0f2k5VhUWgG6G1tn.jpg,2016-01-14,Kathakali,False,6.4,19,368012,https://image.tmdb.org/t/p/w500/fFPLFLH7rgn0f2k5VhUWgG6G1tn.jpg
7702,9585,False,,[10749],1248390,ko,과외 선생님과 색 밝히는 가족,,1.7625,/vMOb1CjD4pffVyW7qc4zkt8pHvq.jpg,2024-02-15,과외 선생님과 색 밝히는 가족,False,0.0,0,1248390,https://image.tmdb.org/t/p/w500/vMOb1CjD4pffVyW7qc4zkt8pHvq.jpg
7703,9587,False,/2PCcEJ1lUJgir598yMGXkluJa6y.jpg,"[878, 28, 12, 10751]",438590,en,A-X-L,The life of a teenage boy is forever altered by a chance encounter with cutting edge military technology.,1.9693,/9kB56ZdMB6RgY5QtX9Bar45jCeI.jpg,2018-08-23,A-X-L,False,6.287,1190,438590,https://image.tmdb.org/t/p/w500/9kB56ZdMB6RgY5QtX9Bar45jCeI.jpg
7704,9588,False,/vWsuHJ2aP1WJaPXzlsqrkx7wYAd.jpg,[35],296350,ja,むっちり家政婦 吸いつきご奉仕,"Milk the Maid stars newcomer Tia, who is cute, sexy and hot (not necessarily in this order). This erotic comedy tells the story of Milk, a Japanese sexy maid (Tia) who begins living with a Tokyo family. Initially turned off by the prospect of having another mouth to feed, the men of the family are reluctant to accepts Milk, but her irresistible charm kicks in, and she quickly finds her way into their hearts and bedrooms.",2.1168,/9dez0l7h3tkZxNYeKXTMg1QZ4cj.jpg,2013-05-24,Milk the Maid,False,4.7,6,296350,https://image.tmdb.org/t/p/w500/9dez0l7h3tkZxNYeKXTMg1QZ4cj.jpg
7705,9591,False,/NLX24ONDw5Td59wH4jBNLp1Bcr.jpg,"[16, 10751]",86130,en,Pixie Hollow Games,"Rosetta and new arrival Chloe band together to try to break the garden fairies' legendary losing streak in the Pixie Hollow Games, a sports spectacle filled with pixie pageantry, fantastic fairy events and hilarious surprises.",1.7166,/hfpMphA7NP9Fu2E78EaxfhOuwep.jpg,2011-12-24,Pixie Hollow Games,False,7.0,290,86130,https://image.tmdb.org/t/p/w500/hfpMphA7NP9Fu2E78EaxfhOuwep.jpg
7706,9595,False,/AgWbf4oNFOvLjHDIA67l8wZYdIn.jpg,[18],386687,en,Josephine Doe,"Claire tells the police officer, ""It was all Jo's idea."" But who's Jo? Jo is the bright spark in Claire’s recently darkened reality; a new friend in an otherwise isolated world. The two young women hit the town to let off some steam-and find themselves in trouble with local law enforcement. In the blink of an eye, Claire discovers that Jo is not what she seems-not at all-and her easy friendship with the lighthearted, young woman splits open to reveal the truth. Luminously shot in black and white, Josephine Doe is a raw exploration of family trauma and mental health that shows the thin line between our realities.",3.6738,/dddw96PHoVaheCBMz6jyPgv1K93.jpg,2018-03-06,Josephine Doe,False,5.2,4,386687,https://image.tmdb.org/t/p/w500/dddw96PHoVaheCBMz6jyPgv1K93.jpg
7707,9613,False,/decEoJKsV5UzMdZINLwTO1IXdTL.jpg,"[53, 27]",458353,en,High Heel Homicide,"As a string of brutal murders plague the city, two undercover detectives race to solve the mystery and unmask the killer. Their only clues: each victim is a former cop and each has a blood-red letter painted on their body. How many will have to die before the killer spells out their message in blood?",1.793,/u8qHMiRkWPhDeL4W85OKA5cahPI.jpg,2017-06-20,High Heel Homicide,False,5.188,32,458353,https://image.tmdb.org/t/p/w500/u8qHMiRkWPhDeL4W85OKA5cahPI.jpg
7708,9614,False,/vruRG9oFSC2QI3F6vLAsj1ND14S.jpg,"[878, 28, 53, 27]",934194,en,Slash/Back,"In a remote Arctic community, a group of Inuit girls fight off an alien invasion, all while trying to make it to the coolest party in town.",2.1508,/fmmRFQtsRrNOpmcfoxVIyE1LxxT.jpg,2022-06-24,Slash/Back,False,6.4,80,934194,https://image.tmdb.org/t/p/w500/fmmRFQtsRrNOpmcfoxVIyE1LxxT.jpg
7709,9621,False,/cCGTwo2qtzKcvXvFvkvXO4J2f2D.jpg,"[878, 28, 12]",1300968,en,The Hunger Games: Sunrise on the Reaping,"Return to the world of Panem 24 years before the events of The Hunger Games for the reaping of the 50th Hunger Games, also known as the Second Quarter Quell.",1.8104,/sneGArXc68FRX3bfDF7IsUuKgds.jpg,2026-11-18,The Hunger Games: Sunrise on the Reaping,False,0.0,0,1300968,https://image.tmdb.org/t/p/w500/sneGArXc68FRX3bfDF7IsUuKgds.jpg
7710,9623,False,/lewuyD46yg3pjZpxqMLwfudIwWz.jpg,"[28, 18]",55292,zh,新少林寺,"China is plunged into strife as feuding warlords try to expand their power by warring over neighboring lands. Fuelled by his success on the battlefield, young and arrogant Hao Jie sneers at Shaolin's masters when he beats one of them in a duel. But the pride comes before a fall. When his own family is wiped out by a rival warlord, Hao is forced to take refuge with the monks. As the civil unrest spreads and the people suffer, Hao and the Shaolin masters are forced to take a fiery stand against the evil warlords. They launch a daring plan or rescue and escape.",2.3123,/stvd0u2Pmy2VjdZHbFIEvCwDzRV.jpg,2011-01-20,Shaolin,False,6.856,375,55292,https://image.tmdb.org/t/p/w500/stvd0u2Pmy2VjdZHbFIEvCwDzRV.jpg
7711,9627,False,,"[18, 10749]",656956,ko,새엄마 2019,"Young-chul moves to his wife's mansion. One day, Young-chul's stepmom comes to find the hidden videotape in the mansion. Yeong-cheol finds out that these tapes are just sex videos! Using this, she implements a secret plan to spend a hot night with her stepmother, who has been dreaming since childhood.",1.8177,/5BZCR1Twix5rQtf2VvdnmEif3Nl.jpg,2019-12-19,Stepmom 2019,False,5.063,8,656956,https://image.tmdb.org/t/p/w500/5BZCR1Twix5rQtf2VvdnmEif3Nl.jpg
7712,9629,False,/qukaw3P4MOFNdxjhNpClhT9unr8.jpg,"[80, 18, 9648]",9504,en,Glengarry Glen Ross,"When an office full of real estate salesmen is given the news that all but the top two will be fired at the end of the week, the atmosphere begins to heat up. Shelley Levene, who has a sick daughter, does everything in his power to get better leads from his boss, John Williamson, but to no avail. When his coworker Dave Moss comes up with a plan to steal the leads, things get complicated for the tough-talking salesmen.",2.0933,/nGZCeCfNseq1ee3cJLBp0rH0djT.jpg,1992-09-10,Glengarry Glen Ross,False,7.342,1472,9504,https://image.tmdb.org/t/p/w500/nGZCeCfNseq1ee3cJLBp0rH0djT.jpg
7713,9630,False,/mSqyVcHmKi7oDqORz144fILEwXO.jpg,[35],14912,en,18 Year Old Virgin,"In a series of sexual mishaps, a high school senior tries to lose her virginity on the last night before graduation.",1.8322,/xWMNDjRSKAzrQM9FBBdJoSX8DFG.jpg,2009-01-20,18 Year Old Virgin,False,3.9,145,14912,https://image.tmdb.org/t/p/w500/xWMNDjRSKAzrQM9FBBdJoSX8DFG.jpg
7714,9631,False,/wo9qgjGrgsF4UpDbah2uVPdDgFE.jpg,[28],35854,cn,導火線,"Detective Sergeant Ma Jun, known for dispensing his own brand of justice during arrests, teams up with an undercover cop, Wilson, to try and bring down three merciless Vietnamese brothers running a smuggling ring in the months before mainland China's takeover of Hong Kong. Jun pursues the gang tirelessly, sometimes ignoring police protocols. A showdown is inevitable!",1.8477,/kGhdfgVzFH9kO5UpVM4TzS0IdtB.jpg,2007-07-26,Flash Point,False,6.893,340,35854,https://image.tmdb.org/t/p/w500/kGhdfgVzFH9kO5UpVM4TzS0IdtB.jpg
7715,9634,False,/fJKJXKiRSzDihp50c7j39zb3ILi.jpg,"[28, 80]",500475,en,SuperFly,"Career criminal Youngblood Priest wants out of the Atlanta drug scene, but as he ramps up sales, one little slip up threatens to bring the whole operation down before he can make his exit.",2.5663,/gGk9H5PVpWzbsYkmnBeKevQkwwf.jpg,2018-06-13,SuperFly,False,6.736,388,500475,https://image.tmdb.org/t/p/w500/gGk9H5PVpWzbsYkmnBeKevQkwwf.jpg
7716,9635,False,/zuytXMQbVV5mHwjN91YUeSecE7.jpg,"[18, 53, 27]",107397,fr,Nathalie rescapée de l'enfer,"When a Russian doctor (Patrizia Gori) falls foul of the Nazis, she finds herself imprisoned at Fort Stilberg, a luxury brothel for German top brass where the women are overseen by sadistic SS officer Helga Hortz (Jacqueline Laurent). The doctor's medical skills bring her to the attention of Nazi Lieutenant Erik Mueller (Jack Taylor), who saves the lovely lady from becoming one of the establishment's 'hostesses' by assigning her to the infirmary.",1.7612,/d93oiCPUSB6Yq92LOqVdM3BRmuB.jpg,1978-06-28,Nathalie: Escape from Hell,False,4.029,17,107397,https://image.tmdb.org/t/p/w500/d93oiCPUSB6Yq92LOqVdM3BRmuB.jpg
7717,9639,False,/aYPDXxII8VuUkRIylyJmWCfbg4f.jpg,[18],1412,en,"sex, lies, and videotape","Ann, a frustrated wife, enters into counseling due to a troubled marriage. Unbeknownst to her, her husband John has begun an affair with her sister. When John’s best friend Graham arrives, his penchant for interviewing women about their sex lives forever changes John and Ann’s rocky marriage.",2.2502,/pj1uKm07svgXZDHbYE8AzRfNHcu.jpg,1989-08-04,"sex, lies, and videotape",False,6.955,959,1412,https://image.tmdb.org/t/p/w500/pj1uKm07svgXZDHbYE8AzRfNHcu.jpg
7718,9642,False,/aCURY1tNUkvrNnjw5qYJXTUp7z.jpg,"[18, 36]",33602,en,Temple Grandin,"A biopic of Temple Grandin, an autistic American who has become one of the leading scientists in humane livestock handling.",3.0527,/gQhQ6yEkUkDDo1zugpq46PJN8xZ.jpg,2010-02-06,Temple Grandin,False,7.813,498,33602,https://image.tmdb.org/t/p/w500/gQhQ6yEkUkDDo1zugpq46PJN8xZ.jpg
7719,9653,False,/bXO410CYaMaoIGecgS7bcAlr5T9.jpg,"[28, 80, 53]",70074,en,Bullet to the Head,"After watching their respective partners die, a cop and a hitman form an alliance in order to bring down their common enemy.",3.1469,/arJfxShfuZPhqfBZZU6DkPZfnjn.jpg,2012-11-14,Bullet to the Head,False,5.6,1309,70074,https://image.tmdb.org/t/p/w500/arJfxShfuZPhqfBZZU6DkPZfnjn.jpg
7720,9654,False,/wNlwSPERbffDfSMnt1W8O8iIuxj.jpg,[18],1325218,tl,Private Tutor,A hot private tutor gives a lesson on intimacy to a curious student. But for how long can they keep their lessons private when somebody else wants to join in on the topic?,2.1274,/pi8j7lZpMa8tQOd4ylvPkSgSVRG.jpg,2024-08-27,Private Tutor,False,4.5,4,1325218,https://image.tmdb.org/t/p/w500/pi8j7lZpMa8tQOd4ylvPkSgSVRG.jpg
7721,9665,False,/9la7SRkosv6yOid8x6gfqPrU9Yz.jpg,[18],1053583,es,8,"Octavio and Adela were born on the same day, April 14th, 1931. During the following 8 decades, their lives will intertwine through intense encounters and misunderstandings in 8 episodes. A passionate love story between a brave and fighting woman and a man confronted with his contradictions. They will have to face coming from families on opposing sides of a country slowly heading towards a Civil War, along with the history of Spain and Europe as a background.",13.9165,/g8kbvp90eiFd5eCqN3w3hYwcVRP.jpg,2025-03-21,8,False,10.0,1,1053583,https://image.tmdb.org/t/p/w500/g8kbvp90eiFd5eCqN3w3hYwcVRP.jpg
7722,9666,False,/59U71nX09a82MOXUBpy0A5qHrBY.jpg,"[99, 9648]",724450,en,Superhuman: The Invisible Made Visible,"SUPERHUMAN: The Invisible Made Visible is based on the jaw-dropping experiences of individuals with extra-sensory powers that seem to defy the laws of physics known to man today. Producer and host Caroline Cory, who has her own extensive experience in the field of Consciousness Studies and Extra Sensory Perception, takes the viewers on an extraordinary journey to achieve tangible and measurable proof of these seemingly miraculous phenomena. Through a series of groundbreaking scientific experiments and demonstrations, viewers will find themselves connecting the dots about the true nature of their own consciousness, the relation between mind and matter and discover whether they live in a simulated matrix or if they can have control over their physical reality and create a fulfilling human experience. The film ultimately shows that once the invisible worlds are made visible, this attained higher awareness will transform humans into superhumans.",0.7922,/b505VZaLGXas8DMEP8ifL6jtrMc.jpg,2020-07-14,Superhuman: The Invisible Made Visible,False,4.4,5,724450,https://image.tmdb.org/t/p/w500/b505VZaLGXas8DMEP8ifL6jtrMc.jpg
7723,9669,False,/dw9KDRImNzj3jWYSkTte7wvzamO.jpg,"[10749, 18, 14]",499028,ko,지금 만나러 갑니다,"Along with his young son, Ji-ho, Woo-jin misses his wife Soo-a, who died after promising to return a year later with the rainy season. Miraculously, they reunite with Soo-a when the rainy season comes around, but she has no memory of her husband and son whom she dearly loved.",2.4433,/mvstNgM68EyCRWwpArakLhWvvtk.jpg,2018-03-14,Be with You,False,8.2,206,499028,https://image.tmdb.org/t/p/w500/mvstNgM68EyCRWwpArakLhWvvtk.jpg
7724,9671,False,/poGNspE1Cu5wv2YO8IOUjZqMr9d.jpg,"[18, 35]",819557,en,Ape Canyon,"Cal Piker hasn’t seen his sister Samantha since their mother’s funeral, so when he interrupts her English lecture one morning with a proposal - a week out in the woods of Oregon, looking for Bigfoot in the legendary 'Ape Canyon' - she is more than a little surprised. But it’s a dangerous thing to be led around by Cal, an irresponsible, frustratingly likable kid brother, enthusiastic to the point of irrationality to find Bigfoot for himself. For Cal, this is not a matter of legend. This is not just some adventure. If Samantha doesn’t stop him, Cal will either find Bigfoot or die trying.",0.6934,/2p58pg4xgIzg4wp6ftw5NtSUym2.jpg,2021-04-16,Ape Canyon,False,5.0,1,819557,https://image.tmdb.org/t/p/w500/2p58pg4xgIzg4wp6ftw5NtSUym2.jpg
7725,9674,False,/4lGB2Iy7BruiRfvVc6MZ2UM0yNX.jpg,"[16, 10749, 18]",579741,ja,サイダーのように言葉が湧き上がる,"After meeting one day, a shy boy who expresses himself through haiku and a bubbly but self-conscious girl share a brief, magical summer.",1.7041,/ooISQS2rzVqgkt2aq5HNoz8n2sa.jpg,2021-07-22,Words Bubble Up Like Soda Pop,False,7.332,307,579741,https://image.tmdb.org/t/p/w500/ooISQS2rzVqgkt2aq5HNoz8n2sa.jpg
7726,9674,False,/4lGB2Iy7BruiRfvVc6MZ2UM0yNX.jpg,"[16, 10749, 18]",579741,ja,サイダーのように言葉が湧き上がる,"After meeting one day, a shy boy who expresses himself through haiku and a bubbly but self-conscious girl share a brief, magical summer.",1.7041,/ooISQS2rzVqgkt2aq5HNoz8n2sa.jpg,2021-07-22,Words Bubble Up Like Soda Pop,False,7.332,307,579741,https://image.tmdb.org/t/p/w500/ooISQS2rzVqgkt2aq5HNoz8n2sa.jpg
7727,9676,False,/dhALhJOzKs2CxOONHhOzR0OVDXC.jpg,[99],756388,en,Life to Afterlife: Death and Back,"Craig McMahon sits down with four people that died and but came back to life or better known as NDE, Near Death Experience. Their stories will shock some and comfort others.",0.6586,/ux5ICKGG7HeAg64PoUzRKr3W2Po.jpg,2020-08-08,Life to Afterlife: Death and Back,False,0.0,0,756388,https://image.tmdb.org/t/p/w500/ux5ICKGG7HeAg64PoUzRKr3W2Po.jpg
7728,9677,False,,[18],1146166,id,Kucing Liar Part 2,,1.8965,/f1wIJ8VrBbveXooGd13TzJ60C4l.jpg,2023-08-06,Kucing Liar Part 2,False,0.0,0,1146166,https://image.tmdb.org/t/p/w500/f1wIJ8VrBbveXooGd13TzJ60C4l.jpg
7729,9683,False,/jj0rahx93VbXr4dlvrXZIWwbvgo.jpg,"[14, 53]",298202,cn,艷降勾魂,A tale about a businessman who wants to screw a colleague at work but can't seem to make it happen. He eventually resorts to black magic so that his spirit can rape her since his body can't.,1.8604,/uvOsnVS5UTK0mSXS0tgIRLiucqC.jpg,1999-09-04,Hunting Evil Spirit,False,4.5,6,298202,https://image.tmdb.org/t/p/w500/uvOsnVS5UTK0mSXS0tgIRLiucqC.jpg
7730,9684,False,/e0fWkS9iJkLV2jSZ5g2MF2iTIKS.jpg,"[35, 10749]",19824,en,Van Wilder: Freshman Year,"It is freshman year at Coolidge College and Van Wilder is ready to party. To his dismay, all the girls have taken a vow of chastity and the dean rules the school. Van embarks on a crusade to land the campus hottie, Kaitlin, and liberate his school from sexual oppression and party dysfunction.",1.9014,/tjDH8REu8bqgW9zXDIOy6C8FNtH.jpg,2009-06-02,Van Wilder: Freshman Year,False,5.4,331,19824,https://image.tmdb.org/t/p/w500/tjDH8REu8bqgW9zXDIOy6C8FNtH.jpg
7731,9691,False,/pm7SvDzGFqmWNJ3cBNB51jSNSrC.jpg,"[27, 878, 10749]",31287,en,Eegah,"Teenagers stumble across a prehistoric caveman, who goes on a rampage.",3.1919,/mvLmdKwnzVjPNdRs5FYBgL3xQWB.jpg,1962-04-17,Eegah,False,2.786,63,31287,https://image.tmdb.org/t/p/w500/mvLmdKwnzVjPNdRs5FYBgL3xQWB.jpg
7732,9691,False,/pm7SvDzGFqmWNJ3cBNB51jSNSrC.jpg,"[27, 878, 10749]",31287,en,Eegah,"Teenagers stumble across a prehistoric caveman, who goes on a rampage.",3.1919,/mvLmdKwnzVjPNdRs5FYBgL3xQWB.jpg,1962-04-17,Eegah,False,2.786,63,31287,https://image.tmdb.org/t/p/w500/mvLmdKwnzVjPNdRs5FYBgL3xQWB.jpg
7733,9695,False,/1DcKVybwLpvnybtZ3Du8RTOu4MK.jpg,"[28, 12, 18, 10751]",12227,en,White Fang,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,2.8229,/27wg0rVZW8hX7nWeHCwTf9DygGc.jpg,1991-01-18,White Fang,False,6.756,620,12227,https://image.tmdb.org/t/p/w500/27wg0rVZW8hX7nWeHCwTf9DygGc.jpg
7734,9697,False,,[99],690109,en,Brave are the Fallen,"Captain Thomas Wall was a firefighter and a hero. This heartfelt and inspiring documentary chronicles Tom's life, and his untimely death while battling an inferno.",0.7,/fmMY069J3WnG7xHNMe85DvUm1O3.jpg,2020-03-03,Brave are the Fallen,False,0.0,0,690109,https://image.tmdb.org/t/p/w500/fmMY069J3WnG7xHNMe85DvUm1O3.jpg
7735,9699,False,/w8Zi7isEbHWFN1MvNTUttGMoxcj.jpg,"[35, 14, 12]",1319969,en,Sketch,"When a young girl’s sketchbook falls into a strange pond, her drawings come to life—chaotic, real, and on the loose. As the town descends into chaos, her family must reunite and stop the monsters they never meant to unleash.",1.6265,/vblVhVkDPpL7vGI7eBf89KuLNTs.jpg,2025-08-06,Sketch,False,0.0,0,1319969,https://image.tmdb.org/t/p/w500/vblVhVkDPpL7vGI7eBf89KuLNTs.jpg
7736,9701,False,/nnJTCmOU6IRNsaDrbUT4hOWZvIk.jpg,[10749],700206,ko,정사: 친구의 엄마 2,A son invites his friend over to take care of his mother and lines are crossed that shouldn't be..,1.9848,/36naI0khmIdxd4JFcH4Ir4eAlZf.jpg,2018-04-09,An Affair: My Friend's Mother 2,False,3.0,2,700206,https://image.tmdb.org/t/p/w500/36naI0khmIdxd4JFcH4Ir4eAlZf.jpg
7737,9705,False,/yd750mff5FTjwMenmBMWRezbuSe.jpg,[35],8457,en,Drillbit Taylor,"Dealing with a sociopathic school bully, three high school freshmen hire a low-budget bodyguard to protect them, not realizing he is just a homeless beggar and petty thief looking for some easy cash.",1.9278,/shqO696kFnM8Z4ODa3JglcjP97u.jpg,2008-02-04,Drillbit Taylor,False,5.833,1051,8457,https://image.tmdb.org/t/p/w500/shqO696kFnM8Z4ODa3JglcjP97u.jpg
